Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1725579655;05/09/24;23:40:55;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725579715;05/09/24;23:41:55;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725579775;05/09/24;23:42:55;-127.0;4.12;5.75
01:00:01:00:00:00:00;1725579835;05/09/24;23:43:55;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725579895;05/09/24;23:44:55;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725579955;05/09/24;23:45:55;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725580015;05/09/24;23:46:55;-127.0;4.18;5.87
01:00:01:00:00:00:00;1725580075;05/09/24;23:47:55;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725580135;05/09/24;23:48:55;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725580195;05/09/24;23:49:55;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725580255;05/09/24;23:50:55;-127.0;4.12;5.81
01:00:01:00:00:00:00;1725580315;05/09/24;23:51:55;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725580374;05/09/24;23:52:54;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725580434;05/09/24;23:53:54;-127.0;4.12;5.75
01:00:01:00:00:00:00;1725580494;05/09/24;23:54:54;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725580554;05/09/24;23:55:54;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725580614;05/09/24;23:56:54;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725580674;05/09/24;23:57:54;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725580734;05/09/24;23:58:54;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725580794;05/09/24;23:59:54;-127.0;4.12;5.75
01:00:01:00:00:00:00;1725580854;06/09/24;00:00:54;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725580914;06/09/24;00:01:54;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725580974;06/09/24;00:02:54;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725581034;06/09/24;00:03:54;-127.0;4.18;5.87
01:00:01:00:00:00:00;1725581094;06/09/24;00:04:54;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725581154;06/09/24;00:05:54;-127.0;4.18;5.87
01:00:01:00:00:00:00;1725581214;06/09/24;00:06:54;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725581274;06/09/24;00:07:54;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725581334;06/09/24;00:08:54;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725581394;06/09/24;00:09:54;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725581454;06/09/24;00:10:54;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725581514;06/09/24;00:11:54;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725581574;06/09/24;00:12:54;-127.0;4.25;5.81
