Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1725234710;01/09/24;23:51:50;-127.0;4.06;6.06
01:00:01:00:00:00:00;1725234770;01/09/24;23:52:50;-127.0;4.12;6.06
01:00:01:00:00:00:00;1725234830;01/09/24;23:53:50;-127.0;4.12;6.12
01:00:01:00:00:00:00;1725234890;01/09/24;23:54:50;-127.0;4.12;6.12
01:00:01:00:00:00:00;1725234950;01/09/24;23:55:50;-127.0;4.12;6.18
01:00:01:00:00:00:00;1725235010;01/09/24;23:56:50;-127.0;4.12;6.18
01:00:01:00:00:00:00;1725235070;01/09/24;23:57:50;-127.0;4.12;6.25
01:00:01:00:00:00:00;1725235130;01/09/24;23:58:50;-127.0;4.12;6.12
01:00:01:00:00:00:00;1725235190;01/09/24;23:59:50;-127.0;4.18;6.12
01:00:01:00:00:00:00;1725235250;02/09/24;00:00:50;-127.0;4.12;6.06
01:00:01:00:00:00:00;1725235310;02/09/24;00:01:50;-127.0;4.12;6.0
01:00:01:00:00:00:00;1725235370;02/09/24;00:02:50;-127.0;4.12;5.93
01:00:01:00:00:00:00;1725235429;02/09/24;00:03:49;-127.0;4.12;6.0
01:00:01:00:00:00:00;1725235489;02/09/24;00:04:49;-127.0;4.12;6.0
01:00:01:00:00:00:00;1725235549;02/09/24;00:05:49;-127.0;4.12;6.0
01:00:01:00:00:00:00;1725235609;02/09/24;00:06:49;-127.0;4.12;6.0
01:00:01:00:00:00:00;1725235669;02/09/24;00:07:49;-127.0;4.12;6.06
01:00:01:00:00:00:00;1725235729;02/09/24;00:08:49;-127.0;4.12;6.06
01:00:01:00:00:00:00;1725235789;02/09/24;00:09:49;-127.0;4.12;6.12
01:00:01:00:00:00:00;1725235849;02/09/24;00:10:49;-127.0;4.12;6.12
01:00:01:00:00:00:00;1725235909;02/09/24;00:11:49;-127.0;4.12;6.18
01:00:01:00:00:00:00;1725235969;02/09/24;00:12:49;-127.0;4.18;6.18
01:00:01:00:00:00:00;1725236029;02/09/24;00:13:49;-127.0;4.12;6.18
01:00:01:00:00:00:00;1725236089;02/09/24;00:14:49;-127.0;4.12;6.12
